trip_id,vehicle_number,tstamp,location_id,ons,offs
1100,3232,2022-12-07 13:18:27,196,0,0
1100,3232,2022-12-07 13:18:37,185,0,0
1100,3232,2022-12-07 13:18:48,176,0,0
1100,3232,2022-12-07 13:19:49,173,0,0
1100,3232,2022-12-07 13:20:31,155,0,0
1100,3232,2022-12-07 13:22:22,957,0,0
1100,3232,2022-12-07 13:23:04,955,1,3
1100,3232,2022-12-07 13:25:54,964,0,1
1100,3232,2022-12-07 13:26:30,943,0,0
1100,3232,2022-12-07 13:26:54,966,2,0
1100,3232,2022-12-07 13:28:16,935,0,1
1100,3232,2022-12-07 13:29:07,949,0,0
1100,3232,2022-12-07 13:29:50,970,0,1
1100,3232,2022-12-07 13:30:52,5878,0,0
1100,3232,2022-12-07 13:31:06,10865,0,0
1100,3232,2022-12-07 13:31:54,14160,0,0
1100,3232,2022-12-07 13:32:32,1955,0,1
1100,3232,2022-12-07 13:33:15,1957,0,0
1100,3232,2022-12-07 13:33:31,14161,0,0
1100,3232,2022-12-07 13:36:00,5727,1,0
1100,3232,2022-12-07 13:36:33,14162,0,1
1100,3232,2022-12-07 13:37:58,10952,0,1
1100,3232,2022-12-07 13:39:08,936,0,0
1100,3232,2022-12-07 13:39:22,931,0,0
1100,3232,2022-12-07 13:39:41,951,0,0
1100,3232,2022-12-07 13:40:00,7577,0,0
1100,3232,2022-12-07 13:40:26,8951,0,0
1100,3232,2022-12-07 13:41:17,4431,0,5
1130,3232,2022-12-07 14:09:48,4431,8,0
1130,3232,2022-12-07 14:11:04,7579,0,0
1130,3232,2022-12-07 14:11:25,7578,0,0
1130,3232,2022-12-07 14:11:53,952,0,0
1130,3232,2022-12-07 14:12:12,932,0,0
1130,3232,2022-12-07 14:12:32,937,1,0
1130,3232,2022-12-07 14:13:43,923,0,1
1130,3232,2022-12-07 14:14:46,10936,0,0
1130,3232,2022-12-07 14:15:08,5726,0,0
1130,3232,2022-12-07 14:15:28,5728,0,0
1130,3232,2022-12-07 14:17:53,1956,2,0
1130,3232,2022-12-07 14:18:42,1954,0,0
1130,3232,2022-12-07 14:19:07,8888,0,0
1130,3232,2022-12-07 14:20:00,972,4,0
1130,3232,2022-12-07 14:20:55,971,1,0
1130,3232,2022-12-07 14:21:43,948,0,0
1130,3232,2022-12-07 14:22:27,959,0,0
1130,3232,2022-12-07 14:23:08,6023,0,0
1130,3232,2022-12-07 14:23:21,965,0,0
1130,3232,2022-12-07 14:23:36,942,0,0
1130,3232,2022-12-07 14:23:57,963,0,0
1130,3232,2022-12-07 14:25:21,925,3,0
1130,3232,2022-12-07 14:26:16,929,0,2
1130,3232,2022-12-07 14:27:50,956,0,0
1130,3232,2022-12-07 14:29:26,156,0,0
1130,3232,2022-12-07 14:30:40,172,0,0
1130,3232,2022-12-07 14:31:15,177,0,0
1130,3232,2022-12-07 14:31:30,186,1,0
1130,3232,2022-12-07 14:32:07,195,0,0
1130,3232,2022-12-07 14:32:20,197,0,0
1130,3232,2022-12-07 14:32:31,174,0,0
1130,3232,2022-12-07 14:33:07,12762,0,0
1130,3232,2022-12-07 14:33:45,12763,2,2
1130,3232,2022-12-07 14:36:17,7772,2,3
1130,3232,2022-12-07 14:36:55,11486,0,1
1130,3232,2022-12-07 14:37:55,7789,2,5
1130,3232,2022-12-07 14:39:09,7803,3,3
1130,3232,2022-12-07 14:43:52,7751,1,1
1130,3232,2022-12-07 14:45:52,8886,2,2
1130,3232,2022-12-07 14:46:48,1612,2,0
1130,3232,2022-12-07 14:50:04,1097,3,1
1130,3232,2022-12-07 14:52:00,11480,2,1
1130,3232,2022-12-07 14:54:03,6357,0,0
1130,3232,2022-12-07 14:54:33,6370,0,1
1130,3232,2022-12-07 14:55:35,6354,0,0
1130,3232,2022-12-07 14:55:51,6362,2,3
1130,3232,2022-12-07 14:56:53,6364,0,0
1130,3232,2022-12-07 14:57:24,6359,0,0
1130,3232,2022-12-07 14:57:40,6360,0,1
1130,3232,2022-12-07 14:58:48,6366,0,4
1130,3232,2022-12-07 15:00:12,6367,0,0
1130,3232,2022-12-07 15:00:45,6371,0,1
1130,3232,2022-12-07 15:01:57,6355,0,0
1130,3232,2022-12-07 15:02:28,10463,0,0
1130,3232,2022-12-07 15:03:20,3184,0,4
1130,3232,2022-12-07 15:04:03,3070,0,1
1130,3232,2022-12-07 15:04:54,5976,1,2
1130,3232,2022-12-07 15:06:02,5991,0,0
1130,3232,2022-12-07 15:07:23,4485,0,0
1130,3232,2022-12-07 15:07:42,4458,0,1
1130,3232,2022-12-07 15:08:16,8814,0,0
1130,3232,2022-12-07 15:09:25,4473,1,0
1130,3232,2022-12-07 15:10:48,4465,0,0
1130,3232,2022-12-07 15:11:32,4464,0,1
1130,3232,2022-12-07 15:12:21,4471,1,0
1130,3232,2022-12-07 15:13:05,8329,0,0
1130,3232,2022-12-07 15:13:49,6260,1,0
1130,3232,2022-12-07 15:14:25,6294,0,0
1130,3232,2022-12-07 15:14:43,6273,0,0
1130,3232,2022-12-07 15:15:06,6298,0,0
1130,3232,2022-12-07 15:15:31,6277,0,0
1130,3232,2022-12-07 15:15:42,6269,0,0
1130,3232,2022-12-07 15:16:17,6271,1,1
1130,3232,2022-12-07 15:17:10,6284,1,0
1130,3232,2022-12-07 15:18:14,6280,0,0
1130,3232,2022-12-07 15:18:30,6292,0,0
1130,3232,2022-12-07 15:18:54,6275,0,0
1130,3232,2022-12-07 15:19:17,6264,0,0
1130,3232,2022-12-07 15:19:37,6258,0,1
1130,3232,2022-12-07 15:20:08,6263,0,0
1130,3232,2022-12-07 15:20:29,6283,0,2
1130,3232,2022-12-07 15:21:07,6288,0,0
1130,3232,2022-12-07 15:21:24,6282,0,0
1130,3232,2022-12-07 15:22:01,4817,0,1
1130,3232,2022-12-07 15:24:18,3509,0,0
1130,3232,2022-12-07 15:25:27,14216,0,0
1130,3232,2022-12-07 15:26:17,13877,0,3
1130,3232,2022-12-07 15:27:09,9431,0,0
1130,3232,2022-12-07 15:27:46,9576,0,0
1130,3232,2022-12-07 15:28:02,9432,0,0
1130,3232,2022-12-07 15:28:39,10095,0,1
1160,3232,2022-12-07 15:45:47,10095,1,0
1160,3232,2022-12-07 15:46:21,9436,0,0
1160,3232,2022-12-07 15:46:47,9575,2,0
1160,3232,2022-12-07 15:47:57,9435,0,0
1160,3232,2022-12-07 15:49:20,9505,0,0
1160,3232,2022-12-07 15:49:59,3465,1,0
1160,3232,2022-12-07 15:51:08,3474,0,0
1160,3232,2022-12-07 15:52:22,13212,0,0
1160,3232,2022-12-07 15:52:56,6279,0,0
1160,3232,2022-12-07 15:53:13,6289,0,0
1160,3232,2022-12-07 15:53:32,6262,1,0
1160,3232,2022-12-07 15:54:12,10975,5,0
1160,3232,2022-12-07 15:54:56,6259,13,0
1160,3232,2022-12-07 15:56:04,6265,0,0
1160,3232,2022-12-07 15:56:25,6274,0,0
1160,3232,2022-12-07 15:56:46,6293,0,0
1160,3232,2022-12-07 15:57:22,6291,0,0
1160,3232,2022-12-07 15:57:49,6285,0,0
1160,3232,2022-12-07 15:58:31,6290,1,0
1160,3232,2022-12-07 15:59:46,6270,0,0
1160,3232,2022-12-07 15:59:57,6278,0,0
1160,3232,2022-12-07 16:00:33,6299,0,0
1160,3232,2022-12-07 16:01:05,6266,0,0
1160,3232,2022-12-07 16:01:17,6295,0,0
1160,3232,2022-12-07 16:01:47,6286,0,0
1160,3232,2022-12-07 16:02:32,4461,0,2
1160,3232,2022-12-07 16:04:19,4470,0,1
1160,3232,2022-12-07 16:05:16,4457,0,3
1160,3232,2022-12-07 16:06:14,4466,0,4
1160,3232,2022-12-07 16:08:50,4474,4,1
1160,3232,2022-12-07 16:11:04,4455,0,0
1160,3232,2022-12-07 16:11:25,4459,0,1
1160,3232,2022-12-07 16:12:10,4486,0,1
1160,3232,2022-12-07 16:13:00,5992,0,2
1160,3232,2022-12-07 16:13:31,5977,0,0
1160,3232,2022-12-07 16:13:55,5995,0,2
1160,3232,2022-12-07 16:15:15,5996,1,3
1160,3232,2022-12-07 16:16:27,5978,1,1
1160,3232,2022-12-07 16:17:44,6010,0,0
1160,3232,2022-12-07 16:18:24,6005,0,0
1160,3232,2022-12-07 16:18:52,6004,1,2
1160,3232,2022-12-07 16:19:56,5979,0,1
1160,3232,2022-12-07 16:21:34,6000,0,0
1160,3232,2022-12-07 16:22:00,5984,0,0
1160,3232,2022-12-07 16:22:23,6006,0,0
1160,3232,2022-12-07 16:22:41,5997,0,3
1160,3232,2022-12-07 16:23:17,6003,0,0
1160,3232,2022-12-07 16:23:30,6001,1,0
1160,3232,2022-12-07 16:24:20,6008,2,0
1160,3232,2022-12-07 16:26:35,6009,0,0
1160,3232,2022-12-07 16:28:04,2592,1,3
1160,3232,2022-12-07 16:31:06,9311,0,0
1160,3232,2022-12-07 16:32:00,9301,0,0
1160,3232,2022-12-07 16:33:29,7631,0,1
1160,3232,2022-12-07 16:35:01,7586,1,1
1160,3232,2022-12-07 16:37:07,7614,2,0
1160,3232,2022-12-07 16:38:17,13167,3,1
1160,3232,2022-12-07 16:40:08,7602,0,0
1160,3232,2022-12-07 16:42:24,7588,0,0
1160,3232,2022-12-07 16:43:17,14163,0,0
1160,3232,2022-12-07 16:43:53,175,0,0
1160,3232,2022-12-07 16:44:08,198,0,1
1160,3232,2022-12-07 16:44:54,196,0,0
1160,3232,2022-12-07 16:45:06,185,0,0
1160,3232,2022-12-07 16:45:18,176,0,0
1160,3232,2022-12-07 16:46:06,173,0,1
1160,3232,2022-12-07 16:47:03,155,0,0
1160,3232,2022-12-07 16:48:50,957,0,0
1160,3232,2022-12-07 16:49:34,955,1,1
1160,3232,2022-12-07 16:52:11,964,0,0
1160,3232,2022-12-07 16:52:30,943,0,0
1160,3232,2022-12-07 16:53:13,966,2,2
1160,3232,2022-12-07 16:54:22,935,0,0
1160,3232,2022-12-07 16:55:03,949,1,0
1160,3232,2022-12-07 16:56:15,970,0,0
1160,3232,2022-12-07 16:56:55,5878,0,0
1160,3232,2022-12-07 16:58:08,10865,0,0
1160,3232,2022-12-07 16:58:39,14160,0,2
1160,3232,2022-12-07 16:59:21,14160,2,0
1160,3232,2022-12-07 17:00:13,1955,0,0
1160,3232,2022-12-07 17:00:45,1957,0,0
1160,3232,2022-12-07 17:01:05,14161,0,0
1160,3232,2022-12-07 17:03:51,5727,1,1
1160,3232,2022-12-07 17:05:19,14162,0,1
1160,3232,2022-12-07 17:06:21,10952,0,0
1160,3232,2022-12-07 17:07:19,936,0,1
1160,3232,2022-12-07 17:08:01,931,0,0
1160,3232,2022-12-07 17:08:25,951,0,2
1160,3232,2022-12-07 17:09:07,7577,0,0
1160,3232,2022-12-07 17:09:31,8951,0,1
1160,3232,2022-12-07 17:10:47,4431,0,3
1190,3232,2022-12-07 17:46:27,4431,6,0
1190,3232,2022-12-07 17:48:31,7579,1,0
1190,3232,2022-12-07 17:49:16,7578,0,0
1190,3232,2022-12-07 17:49:53,952,0,0
1190,3232,2022-12-07 17:50:13,932,0,0
1190,3232,2022-12-07 17:50:28,937,0,0
1190,3232,2022-12-07 17:51:23,923,0,2
1190,3232,2022-12-07 17:52:23,10936,0,0
1190,3232,2022-12-07 17:52:50,5726,0,0
1190,3232,2022-12-07 17:53:03,5728,0,0
1190,3232,2022-12-07 17:55:34,1956,0,0
1190,3232,2022-12-07 17:55:55,1954,0,0
1190,3232,2022-12-07 17:56:03,8888,0,0
1190,3232,2022-12-07 17:57:06,972,1,0
1190,3232,2022-12-07 17:58:13,971,0,0
1190,3232,2022-12-07 17:58:51,948,1,1
1190,3232,2022-12-07 17:59:51,959,0,0
1190,3232,2022-12-07 18:00:38,6023,1,0
1190,3232,2022-12-07 18:01:31,965,4,0
1190,3232,2022-12-07 18:02:26,942,0,0
1190,3232,2022-12-07 18:02:48,963,0,0
1190,3232,2022-12-07 18:03:24,925,1,0
1190,3232,2022-12-07 18:04:20,929,0,0
1190,3232,2022-12-07 18:05:30,956,0,0
1190,3232,2022-12-07 18:07:08,156,0,0
1190,3232,2022-12-07 18:08:25,172,0,0
1190,3232,2022-12-07 18:09:05,177,1,0
1190,3232,2022-12-07 18:09:40,186,0,0
1190,3232,2022-12-07 18:09:49,195,0,0
1190,3232,2022-12-07 18:10:03,197,0,0
1190,3232,2022-12-07 18:10:15,174,0,0
1190,3232,2022-12-07 18:11:32,12762,0,0
1190,3232,2022-12-07 18:12:53,12763,1,0
1190,3232,2022-12-07 18:15:38,7772,1,0
1190,3232,2022-12-07 18:17:18,11486,0,2
1190,3232,2022-12-07 18:18:10,7789,1,1
1190,3232,2022-12-07 18:19:28,7803,0,5
1190,3232,2022-12-07 18:21:24,7751,2,0
1190,3232,2022-12-07 18:23:52,8886,0,2
1190,3232,2022-12-07 18:24:44,1612,0,0
1190,3232,2022-12-07 18:27:05,1097,0,0
1190,3232,2022-12-07 18:28:23,11480,1,3
1190,3232,2022-12-07 18:29:51,6357,0,0
1190,3232,2022-12-07 18:30:25,6370,0,0
1190,3232,2022-12-07 18:31:18,6354,0,0
1190,3232,2022-12-07 18:31:32,6362,0,0
1190,3232,2022-12-07 18:31:54,6364,1,1
1190,3232,2022-12-07 18:33:45,6359,0,1
1190,3232,2022-12-07 18:34:25,6360,0,0
1190,3232,2022-12-07 18:35:30,6366,0,0
1190,3232,2022-12-07 18:36:14,6367,0,0
1190,3232,2022-12-07 18:36:55,6371,0,0
1190,3232,2022-12-07 18:37:14,6355,0,1
1190,3232,2022-12-07 18:38:05,10463,1,0
1190,3232,2022-12-07 18:39:08,3184,1,3
1190,3232,2022-12-07 18:39:53,3070,0,0
1190,3232,2022-12-07 18:40:22,5976,1,0
1190,3232,2022-12-07 18:41:55,5991,0,0
1190,3232,2022-12-07 18:43:05,4485,0,0
1190,3232,2022-12-07 18:43:21,4458,0,0
1190,3232,2022-12-07 18:43:52,8814,0,0
1190,3232,2022-12-07 18:45:19,4473,1,0
1190,3232,2022-12-07 18:46:35,4465,0,0
1190,3232,2022-12-07 18:47:14,4464,0,0
1190,3232,2022-12-07 18:48:02,4471,0,0
1190,3232,2022-12-07 18:48:34,8329,0,0
1190,3232,2022-12-07 18:49:19,6260,0,0
1190,3232,2022-12-07 18:49:36,6294,0,2
1190,3232,2022-12-07 18:50:16,6273,0,0
1190,3232,2022-12-07 18:50:42,6298,0,0
1190,3232,2022-12-07 18:51:16,6277,0,0
1190,3232,2022-12-07 18:51:31,6269,0,0
1190,3232,2022-12-07 18:52:08,6271,0,0
1190,3232,2022-12-07 18:52:43,6284,0,0
1190,3232,2022-12-07 18:53:08,6280,0,0
1190,3232,2022-12-07 18:53:26,6292,0,0
1190,3232,2022-12-07 18:53:56,6275,0,0
1190,3232,2022-12-07 18:54:23,6264,0,0
1190,3232,2022-12-07 18:54:46,6258,0,0
1190,3232,2022-12-07 18:55:05,6263,0,0
1190,3232,2022-12-07 18:55:27,6283,0,0
1190,3232,2022-12-07 18:55:51,6288,0,0
1190,3232,2022-12-07 18:56:17,6282,0,1
1190,3232,2022-12-07 18:57:21,4817,0,2
1190,3232,2022-12-07 18:58:44,3509,0,0
1190,3232,2022-12-07 18:59:28,14216,0,2
1190,3232,2022-12-07 19:00:21,13877,1,0
1190,3232,2022-12-07 19:01:07,9431,0,1
1190,3232,2022-12-07 19:02:11,9576,0,1
1190,3232,2022-12-07 19:02:52,9432,0,0
1190,3232,2022-12-07 19:03:35,10095,0,1
1210,3232,2022-12-07 19:27:04,10095,1,0
1210,3232,2022-12-07 19:27:33,9436,1,0
1210,3232,2022-12-07 19:28:22,9575,0,0
1210,3232,2022-12-07 19:29:08,9435,1,0
1210,3232,2022-12-07 19:30:19,9505,0,1
1210,3232,2022-12-07 19:31:24,3465,1,0
1210,3232,2022-12-07 19:32:19,3474,0,0
1210,3232,2022-12-07 19:33:37,13212,0,0
1210,3232,2022-12-07 19:34:17,6279,0,0
1210,3232,2022-12-07 19:34:37,6289,0,0
1210,3232,2022-12-07 19:34:56,6262,0,0
1210,3232,2022-12-07 19:35:17,10975,0,0
1210,3232,2022-12-07 19:35:33,6259,1,0
1210,3232,2022-12-07 19:36:26,6265,0,0
1210,3232,2022-12-07 19:36:48,6274,0,0
1210,3232,2022-12-07 19:37:16,6293,0,0
1210,3232,2022-12-07 19:37:50,6291,0,0
1210,3232,2022-12-07 19:38:21,6285,0,0
1210,3232,2022-12-07 19:38:58,6290,0,0
1210,3232,2022-12-07 19:40:25,6270,0,0
1210,3232,2022-12-07 19:40:38,6278,0,0
1210,3232,2022-12-07 19:41:10,6299,0,0
1210,3232,2022-12-07 19:41:44,6266,0,0
1210,3232,2022-12-07 19:41:58,6295,0,0
1210,3232,2022-12-07 19:42:32,6286,0,0
1210,3232,2022-12-07 19:43:19,4461,0,0
1210,3232,2022-12-07 19:43:49,4470,0,0
1210,3232,2022-12-07 19:44:16,4457,0,0
1210,3232,2022-12-07 19:44:35,4466,1,0
1210,3232,2022-12-07 19:45:10,4466,0,0
1210,3232,2022-12-07 19:46:02,4474,0,0
1210,3232,2022-12-07 19:48:21,4455,0,0
1210,3232,2022-12-07 19:48:47,4459,0,0
1210,3232,2022-12-07 19:49:14,4486,0,0
1210,3232,2022-12-07 19:49:46,5992,0,0
1210,3232,2022-12-07 19:50:02,5977,1,0
1210,3232,2022-12-07 19:50:56,5995,0,0
1210,3232,2022-12-07 19:51:19,5996,0,0
1210,3232,2022-12-07 19:52:16,5978,0,0
1210,3232,2022-12-07 19:52:32,6010,0,0
1210,3232,2022-12-07 19:53:11,6005,0,0
1210,3232,2022-12-07 19:53:59,6004,0,0
1210,3232,2022-12-07 19:54:34,5979,0,0
1210,3232,2022-12-07 19:55:03,6000,1,0
1210,3232,2022-12-07 19:55:44,5984,0,0
1210,3232,2022-12-07 19:56:14,6006,1,0
1210,3232,2022-12-07 19:57:10,5997,0,0
1210,3232,2022-12-07 19:57:38,6003,0,0
1210,3232,2022-12-07 19:57:51,6001,0,0
1210,3232,2022-12-07 19:58:10,6008,0,0
1210,3232,2022-12-07 19:59:38,6009,0,1
1210,3232,2022-12-07 20:01:59,2592,0,2
1210,3232,2022-12-07 20:07:18,9311,0,0
1210,3232,2022-12-07 20:08:14,9301,0,0
1210,3232,2022-12-07 20:09:54,7631,0,0
1210,3232,2022-12-07 20:12:24,7586,2,2
1210,3232,2022-12-07 20:14:31,7614,1,0
1210,3232,2022-12-07 20:16:18,13167,1,1
1210,3232,2022-12-07 20:19:12,7602,0,0
1210,3232,2022-12-07 20:20:05,7588,1,0
1210,3232,2022-12-07 20:21:31,14163,0,0
1210,3232,2022-12-07 20:22:14,175,0,0
1210,3232,2022-12-07 20:22:29,198,0,0
1210,3232,2022-12-07 20:22:51,196,0,0
1210,3232,2022-12-07 20:23:03,185,0,0
1210,3232,2022-12-07 20:23:11,176,0,0
1210,3232,2022-12-07 20:23:58,173,0,0
1210,3232,2022-12-07 20:24:43,155,0,0
1210,3232,2022-12-07 20:26:22,957,0,0
1210,3232,2022-12-07 20:27:01,955,0,0
1210,3232,2022-12-07 20:29:58,964,1,0
1210,3232,2022-12-07 20:30:33,943,0,0
1210,3232,2022-12-07 20:30:56,966,0,0
1210,3232,2022-12-07 20:31:42,935,0,0
1210,3232,2022-12-07 20:32:19,949,0,0
1210,3232,2022-12-07 20:33:00,970,0,1
1210,3232,2022-12-07 20:34:04,5878,0,0
1210,3232,2022-12-07 20:35:47,10865,0,0
1210,3232,2022-12-07 20:36:19,14160,0,0
1210,3232,2022-12-07 20:37:05,1955,0,0
1210,3232,2022-12-07 20:37:33,1957,0,0
1210,3232,2022-12-07 20:37:49,14161,0,0
1210,3232,2022-12-07 20:40:05,5727,0,0
1210,3232,2022-12-07 20:40:18,14162,0,1
1210,3232,2022-12-07 20:41:17,10952,0,0
1210,3232,2022-12-07 20:41:55,936,0,0
1210,3232,2022-12-07 20:42:13,931,0,0
1210,3232,2022-12-07 20:42:34,951,0,3
1210,3232,2022-12-07 20:43:17,7577,0,0
1210,3232,2022-12-07 20:43:47,8951,0,2
1230,3232,2022-12-07 21:11:15,8951,1,0
1230,3232,2022-12-07 21:12:25,952,0,0
1230,3232,2022-12-07 21:12:50,932,0,0
1230,3232,2022-12-07 21:13:07,937,0,0
1230,3232,2022-12-07 21:14:17,923,0,0
1230,3232,2022-12-07 21:14:52,10936,0,0
1230,3232,2022-12-07 21:15:18,5726,0,0
1230,3232,2022-12-07 21:15:31,5728,0,0
1230,3232,2022-12-07 21:18:07,1956,0,0
1230,3232,2022-12-07 21:18:24,1954,0,0
1230,3232,2022-12-07 21:18:31,8888,0,0
1230,3232,2022-12-07 21:19:30,972,0,0
1230,3232,2022-12-07 21:19:56,971,1,0
1230,3232,2022-12-07 21:20:46,948,0,0
1230,3232,2022-12-07 21:21:26,959,0,0
1230,3232,2022-12-07 21:21:58,6023,0,0
1230,3232,2022-12-07 21:22:17,965,1,0
1230,3232,2022-12-07 21:22:59,942,0,0
1230,3232,2022-12-07 21:23:23,963,0,0
1230,3232,2022-12-07 21:23:49,925,0,0
1230,3232,2022-12-07 21:24:19,929,1,0
1230,3232,2022-12-07 21:25:27,956,0,0
1230,3232,2022-12-07 21:27:04,156,0,0
1230,3232,2022-12-07 21:28:16,172,0,0
1230,3232,2022-12-07 21:28:46,177,0,0
1230,3232,2022-12-07 21:29:01,186,0,0
1230,3232,2022-12-07 21:29:13,195,0,0
1230,3232,2022-12-07 21:29:29,197,0,0
1230,3232,2022-12-07 21:29:44,174,0,0
1230,3232,2022-12-07 21:30:24,12762,0,0
1230,3232,2022-12-07 21:31:57,12763,0,0
1230,3232,2022-12-07 21:34:50,7772,0,0
1230,3232,2022-12-07 21:35:06,11486,1,0
1230,3232,2022-12-07 21:36:57,7789,0,0
1230,3232,2022-12-07 21:39:20,7803,0,0
1230,3232,2022-12-07 21:40:07,7751,0,2
1230,3232,2022-12-07 21:42:20,8886,0,0
1230,3232,2022-12-07 21:42:49,1612,0,0
1230,3232,2022-12-07 21:44:56,1097,0,1
1230,3232,2022-12-07 21:47:42,11480,0,0
1230,3232,2022-12-07 21:48:07,6357,0,0
1230,3232,2022-12-07 21:48:35,6370,1,0
1230,3232,2022-12-07 21:49:45,6354,0,0
1230,3232,2022-12-07 21:50:07,6362,0,0
1230,3232,2022-12-07 21:50:29,6364,0,0
1230,3232,2022-12-07 21:52:02,6359,0,0
1230,3232,2022-12-07 21:52:32,6360,0,1
1230,3232,2022-12-07 21:53:39,6366,0,0
1230,3232,2022-12-07 21:54:22,6367,0,0
1230,3232,2022-12-07 21:55:01,6371,0,0
1230,3232,2022-12-07 21:55:58,6355,0,0
1230,3232,2022-12-07 21:56:31,10463,0,0
1230,3232,2022-12-07 21:57:22,3184,1,0
1230,3232,2022-12-07 21:58:10,3070,0,0
1230,3232,2022-12-07 21:58:51,5976,0,0
1230,3232,2022-12-07 21:59:03,5991,0,0
1230,3232,2022-12-07 21:59:43,4485,0,0
1230,3232,2022-12-07 22:00:04,4458,0,0
1230,3232,2022-12-07 22:00:34,8814,0,0
1230,3232,2022-12-07 22:01:58,4473,0,0
1230,3232,2022-12-07 22:02:45,4465,0,0
1230,3232,2022-12-07 22:03:17,4464,0,0
1230,3232,2022-12-07 22:03:42,4471,0,2
1230,3232,2022-12-07 22:04:46,8329,0,0
1230,3232,2022-12-07 22:05:35,6260,0,0
1230,3232,2022-12-07 22:05:52,6294,0,0
1230,3232,2022-12-07 22:06:11,6273,0,0
1230,3232,2022-12-07 22:06:37,6298,0,0
1230,3232,2022-12-07 22:07:08,6277,0,0
1230,3232,2022-12-07 22:07:23,6269,0,1
1230,3232,2022-12-07 22:08:13,6271,0,0
1230,3232,2022-12-07 22:09:09,6284,0,0
1230,3232,2022-12-07 22:09:29,6280,0,0
1230,3232,2022-12-07 22:09:45,6292,0,0
1230,3232,2022-12-07 22:10:11,6275,0,0
1230,3232,2022-12-07 22:10:34,6264,0,0
1230,3232,2022-12-07 22:10:53,6258,0,0
1230,3232,2022-12-07 22:11:09,6263,0,0
1230,3232,2022-12-07 22:11:27,6283,0,0
1230,3232,2022-12-07 22:11:49,6288,0,0
1230,3232,2022-12-07 22:12:09,6282,0,0
1230,3232,2022-12-07 22:12:58,4817,0,0
1230,3232,2022-12-07 22:13:54,3509,0,0
1230,3232,2022-12-07 22:14:34,14216,0,0
1230,3232,2022-12-07 22:15:13,13877,0,0
1230,3232,2022-12-07 22:15:41,9431,0,0
1230,3232,2022-12-07 22:16:28,9576,0,0
1230,3232,2022-12-07 22:16:42,9432,0,0
1230,3232,2022-12-07 22:17:20,10697,0,0
1010,3246,2022-12-07 05:27:23,9650,3,0
1010,3246,2022-12-07 05:28:23,6175,0,0
1010,3246,2022-12-07 05:29:19,2295,0,0
1010,3246,2022-12-07 05:29:31,5160,0,0
1010,3246,2022-12-07 05:29:59,5168,0,0
1010,3246,2022-12-07 05:30:16,5170,0,0
1010,3246,2022-12-07 05:30:31,5173,0,0
1010,3246,2022-12-07 05:30:44,5181,0,0
1010,3246,2022-12-07 05:31:16,5175,0,0
1010,3246,2022-12-07 05:31:30,5182,1,0
1010,3246,2022-12-07 05:32:09,5158,2,0
1010,3246,2022-12-07 05:33:27,5162,0,0
1010,3246,2022-12-07 05:33:38,5206,0,0
1010,3246,2022-12-07 05:33:47,5204,0,0
1010,3246,2022-12-07 05:34:02,5203,0,0
1010,3246,2022-12-07 05:34:17,5201,0,0
1010,3246,2022-12-07 05:34:43,5156,0,0
1010,3246,2022-12-07 05:35:17,5187,0,0
1010,3246,2022-12-07 05:35:43,5185,0,0
1010,3246,2022-12-07 05:35:57,5193,2,1
1010,3246,2022-12-07 05:36:44,5186,0,0
1010,3246,2022-12-07 05:37:22,348,0,1
1010,3246,2022-12-07 05:38:08,383,0,0
1010,3246,2022-12-07 05:38:28,382,0,0
1010,3246,2022-12-07 05:38:47,328,2,0
1010,3246,2022-12-07 05:39:29,379,0,0
1010,3246,2022-12-07 05:39:51,351,1,0
1010,3246,2022-12-07 05:40:30,377,0,0
1010,3246,2022-12-07 05:41:10,375,2,0
1010,3246,2022-12-07 05:41:47,373,0,0
1010,3246,2022-12-07 05:42:03,371,0,0
1010,3246,2022-12-07 05:42:21,326,0,0
1010,3246,2022-12-07 05:42:36,369,0,0
1010,3246,2022-12-07 05:42:52,368,0,0
1010,3246,2022-12-07 05:43:09,367,1,0
1010,3246,2022-12-07 05:43:58,325,0,0
1010,3246,2022-12-07 05:44:10,364,0,0
1010,3246,2022-12-07 05:44:18,336,0,0
1010,3246,2022-12-07 05:44:58,925,2,0
1010,3246,2022-12-07 05:46:25,929,1,1
1010,3246,2022-12-07 05:47:16,956,0,0
1010,3246,2022-12-07 05:48:49,156,0,0
1010,3246,2022-12-07 05:49:28,172,1,1
1010,3246,2022-12-07 05:50:56,1930,0,0
1010,3246,2022-12-07 05:51:26,13179,0,0
1010,3246,2022-12-07 05:53:01,2567,0,1
1010,3246,2022-12-07 05:54:34,13305,0,3
1010,3246,2022-12-07 05:56:10,11486,0,1
1010,3246,2022-12-07 05:57:06,7789,0,4
1010,3246,2022-12-07 05:58:21,7803,0,2
1010,3246,2022-12-07 06:00:25,13170,0,3
1010,3246,2022-12-07 06:04:51,13170,0,0
1010,3246,2022-12-07 06:05:09,13171,1,0
1010,3246,2022-12-07 06:06:42,7586,0,0
1010,3246,2022-12-07 06:07:52,7614,1,0
1010,3246,2022-12-07 06:08:45,13167,1,0
1010,3246,2022-12-07 06:10:04,2580,3,0
1010,3246,2022-12-07 06:11:00,2566,0,0
1010,3246,2022-12-07 06:12:02,8770,0,0
1010,3246,2022-12-07 06:14:02,173,0,0
1010,3246,2022-12-07 06:14:43,155,0,0
1010,3246,2022-12-07 06:16:32,957,0,0
